id,name,type,description,race,archetype,tcgplayer price,cardmarket price,ebay price,amazon price,coolstuffinc price
9839945,"Lyna the Light Charmer, Lustrous",Link Monster,"2 monsters, including a LIGHT monster
(This card is always treated as a ""Familiar-Possessed"" card.)
You can target 1 LIGHT monster in your opponent's GY; Special Summon it to your zone this card points to. If this Link Summoned card is destroyed by battle, or is destroyed by an opponent's card effect while in its owner's Monster Zone: You can add 1 LIGHT monster with 1500 or less DEF from your Deck to your hand. You can only use each effect of ""Lyna the Light Charmer, Lustrous"" once per turn.",Spellcaster,Charmer,0.23,0.35,1.5,0.35,1.99
45354718,Lyrilusc - Bird Call,Spell Card,"Take 1 ""Lyrilusc"" monster from your Deck, and either add it to your hand or send it to the GY, then you can Special Summon 1 ""Lyrilusc"" monster with a different name from your hand. You can only activate 1 ""Lyrilusc - Bird Call"" per turn.",Normal,Lyrilusc,1.27,1.85,2.38,2.42,4.99
46576366,Lyrilusc - Celestine Wagtail,Effect Monster,"If this card is Special Summoned: You can add 1 ""Lyrilusc"" Spell/Trap from your Deck to your hand. If this card is in your GY: You can target 1 ""Lyrilusc"" Xyz Monster you control; attach this card to it as material. You can only use each effect of ""Lyrilusc - Celestine Wagtail"" once per turn.",Winged Beast,Lyrilusc,0.61,0.66,1.58,1.79,0.99
19369609,Lyrilusc - Promenade Thrush,XYZ Monster,"2+ Level 1 monsters
Gains 500 ATK for each material attached to it. Once per turn: You can detach 1 material from this card, then target 1 Spell/Trap your opponent controls; shuffle it into the Deck. At the start of the Damage Step, if another monster you control battles: You can detach any number of materials from this card; that monster you control gains 300 ATK for each material detached, until the end of this turn.",Winged Beast,Lyrilusc,0.36,0.39,1.5,0.49,0.79
5556499,Machina Fortress,Effect Monster,"You can discard Machine monster(s) whose total Levels equal 8 or more, then Special Summon this card (from your hand or GY). If this card is destroyed by battle and sent to the GY: Target 1 card your opponent controls; destroy that target. Before resolving an opponent's monster effect that targets this face-up card, look at your opponent's hand and discard 1 card from their hand.",Machine,Machina,0.47,0.16,3.0,1.99,0.25
50863093,Machina Irradiator,Effect Monster,"You can discard 1 other ""Machina"" monster; Special Summon this card from your hand. You can target 1 Machine monster you control; Special Summon from your GY, 1 ""Machina"" monster with a different name and an equal or lower Level than that monster, and if you do, destroy that targeted monster. You can only use each effect of ""Machina Irradiator"" once per turn.",Machine,Machina,0.2,0.16,1.85,3.69,0.49
46033517,Machina Ruinforce,Effect Monster,"Cannot be Normal Summoned/Set. Must be Special Summoned (from your GY) by banishing Machine monsters from your GY whose total Levels equal 12 or more. When your opponent activates a card or effect during the Battle Phase (Quick Effect): You can pay half your LP; negate that activation, and if you do, halve your opponent's LP. If this card is destroyed by battle or card effect: You can Special Summon up to 3 of your banished ""Machina"" monsters, whose total Levels equal 12 or less. You can only use each effect of ""Machina Ruinforce"" once per turn.",Machine,Machina,0.14,0.08,0.99,3.69,0.79
25518020,Machine Assembly Line,Spell Card,"All Machine-Type monsters on the field gain 200 ATK. Each time a face-up Machine-Type monster(s) on the field is destroyed by battle or card effect, place 2 Junk Counters on this card. You can send this card to the Graveyard, then target 1 Machine-Type monster in your Graveyard whose Level is less than or equal to the number of Junk Counters that were on this card; Special Summon that target.",Continuous,Junk,0.21,0.1,0.99,1.28,0.25
38116136,Machine Attacker,Normal Monster,"This machine, created to lead charges into enemy territory, mows down enemies by rushing.",Machine,,0.0,0.0,10.0,1.49,0.0
63995093,Machine Duplication,Spell Card,Target 1 Machine monster you control with 500 or less ATK; Special Summon up to 2 monsters from your Deck with the same name as that face-up monster.,Normal,,0.11,0.11,1.5,0.46,0.39
46700124,Machine King,Effect Monster,This card gains 100 ATK for each Machine-Type monster on the field.,Machine,,0.55,1.11,10.0,3.38,0.99
94664694,Mad Archfiend,Effect Monster,"If this card attacks a Defense Position monster, inflict piercing battle damage to your opponent. If this face-up Attack Position card is targeted for an attack: Change it to Defense Position.",Fiend,Archfiend,0.28,0.13,2.95,1.07,0.79
79182538,Mad Dog of Darkness,Normal Monster,"He used to be a normal dog who played around in a park, but was corrupted by the powers of darkness.",Beast,,0.11,0.08,0.99,0.94,0.25
86993168,Mad Hacker,Effect Monster,"If a monster(s) is Special Summoned to your opponent's field (except during the Damage Step): You can Special Summon this card from your hand. During the End Phase: You can banish this card from the field; take control of the 1 monster your opponent controls with the lowest ATK (your choice, if tied), but while it is face-up on your field, it cannot activate its effects, also you cannot Special Summon monsters from the Extra Deck, except Link Monsters. You can only use each effect of ""Mad Hacker"" once per turn.",Cyberse,,0.08,0.08,0.99,0.99,0.49
31034919,Mad Reloader,Effect Monster,"If this card is destroyed by battle and sent to the GY: Send 2 cards from your hand to the GY, and if you do, draw 2 cards.",Fiend,,0.1,0.06,3.99,0.99,0.39
89521713,Madolche Cruffssant,Effect Monster,"When this card in your possession is destroyed by your opponent's card (either by battle or by card effect) and sent to your Graveyard: Shuffle this card into the Deck. Once per turn: You can target 1 face-up ""Madolche"" card you control, except this card; return it to the hand, and if you do, increase this card's Level by 1 and ATK by 300.",Beast,Madolche,0.29,0.26,0.99,1.17,0.49
11868731,Madolche Magileine,Effect Monster,"If this card in your possession is destroyed by an opponent's card and sent to your GY: Shuffle this card into the Deck. When this card is Normal or Flip Summoned: You can add 1 ""Madolche"" monster from your Deck to your hand.",Spellcaster,Madolche,3.45,1.1,3.44,3.45,3.99
26016357,Madolche Marmalmaide,Effect Monster,"When this card in your possession is destroyed by your opponent's card (either by battle or by card effect) and sent to your Graveyard: Shuffle this card into the Deck. When this card is flipped face-up: You can target 1 ""Madolche"" Spell/Trap Card in your Graveyard; add that target to your hand.",Spellcaster,Madolche,0.33,0.15,0.99,0.89,0.25
52404456,Madolche Messengelato,Effect Monster,"When this card in your possession is destroyed by your opponent's card (either by battle or by card effect) and sent to your Graveyard: Shuffle this card into the Deck. When this card is Special Summoned: You can add 1 ""Madolche"" Spell/Trap Card from your Deck to your hand. You must control a face-up Beast-Type ""Madolche"" monster to activate and to resolve this effect.",Warrior,Madolche,0.96,0.28,3.95,1.0,1.99
77848740,Madolche Petingcessoeur,Effect Monster,"If this card in your possession is destroyed by an opponent's card and sent to your GY: Shuffle this card into the Deck. You can only use each of the following effects of ""Madolche Petingcessoeur"" once per turn.
● If you have no monsters in your GY: You can Special Summon this card from your hand.
● If this card is Special Summoned: You can Special Summon 1 ""Madolche"" monster from your hand or Deck, except ""Madolche Petingcessoeur"", and if you do, reduce its Level by 1, also you cannot Special Summon monsters for the rest of this turn, except ""Madolche"" monsters.",Fairy,Madolche,0.18,0.13,1.34,0.59,0.49
83746708,Mage Power,Spell Card,The equipped monster gains 500 ATK and DEF for each Spell/Trap Card you control.,Equip,,0.21,0.13,0.99,0.99,0.39
26534688,"Magellanica, the Deep Sea City",Spell Card,"(This card's name is always treated as ""Umi"".)
When this card is activated: You can place 1 WATER monster from your Deck on top of your Deck. Once per turn: You can target 1 WATER monster you control; increase its Level by 1 or 2 until the end of this turn (even if this card leaves the field). Once per turn, during your Main Phase, if you Special Summon a WATER Synchro Monster: You can look at your opponent's hand, and if you do, banish 1 card from it face-up until the End Phase.",Field,Umi,0.05,0.07,0.99,0.98,0.39
62279055,Magic Cylinder,Trap Card,"When an opponent's monster declares an attack: Target the attacking monster; negate the attack, and if you do, inflict damage to your opponent equal to its ATK.",Normal,,0.1,0.16,2.5,3.42,0.99
96008713,Magical Arm Shield,Trap Card,"When your opponent declares an attack while you control a monster: Target 1 face-up monster your opponent controls, except the attacking monster; take control of that target until the end of the Battle Phase, and if you do, it is attacked instead, and you proceed to damage calculation.",Normal,,0.18,0.06,1.74,0.99,0.25
72171665,Magical Broker,Effect Monster,"While you control a Continuous Spell/Trap, this card cannot be destroyed by battle or card effects. During your opponent's turn (Quick Effect): You can send 1 face-up Continuous Spell/Trap you control to the GY; draw 1 card. You can only use this effect of ""Magical Broker"" once per turn.",Spellcaster,,0.05,0.02,0.99,399.99,0.49
23220863,Magical Cavalry of Cxulub,Pendulum Effect Monster,"This card is unaffected by monsters' activated effects, except Pendulum Monsters'.",Dinosaur,,0.09,0.1,0.99,0.25,0.49
6061630,Magical Exemplar,Effect Monster,"Each time a Spell Card is activated, place 2 Spell Counters on this card when that Spell resolves. Once per turn: You can remove any number of Spell Counters from this card; Special Summon 1 Spellcaster monster from your hand or GY whose Level is equal to the number of Spell Counters you removed.",Spellcaster,,0.14,0.08,1.99,2.48,0.25
64389297,Magical Labyrinth,Spell Card,"Equip only to ""Labyrinth Wall"". You can Tribute the equipped monster; Special Summon ""Wall Shadow"" from your Deck.",Equip,,0.08,0.81,3.0,1.25,0.39
47679935,Magical Meltdown,Spell Card,"When this card is activated: You can add 1 ""Aleister the Invoker"" from your Deck to your hand. The activation of your cards and effects that include an effect that Fusion Summons a Fusion Monster cannot be negated, also your opponent's cards and effects cannot activate when a monster is Fusion Summoned this way. You can only activate 1 ""Magical Meltdown"" per turn.",Field,Invoked,0.83,1.13,4.49,2.86,1.99
66149377,Magical Musket - Dancing Needle,Trap Card,"If you control a ""Magical Musket"" monster: Target up to 3 cards in the GYs; banish them. You can only activate 1 ""Magical Musket - Dancing Needle"" per turn.",Normal,Magical Musket,1.53,0.77,2.68,1.65,1.99
67901914,Magical Musket - Steady Hands,Spell Card,"Target 1 ""Magical Musket"" monster you control; its ATK/DEF become double its original ATK/DEF until the end of this turn. It cannot attack directly during the turn you activate this card. You can only activate 1 ""Magical Musket - Steady Hands"" per turn.",Quick-Play,Magical Musket,0.28,0.17,2.07,5.47,0.99
71791814,Magical Musketeer Max,Link Monster,"1 Level 8 or lower ""Magical Musket"" monster
If this card is Link Summoned: You can activate 1 of these effects;
● Add ""Magical Musket"" Spells/Traps with different names from your Deck to your hand, up to the number of monsters your opponent controls. ● Special Summon ""Magical Musket"" monsters with different names from your Deck, up to the number of Spells/Traps your opponent controls.
You can only use this effect of ""Magical Musketeer Max"" once per turn. During either player's turn, you can activate ""Magical Musket"" Spell/Trap Cards from your hand.",Fiend,Magical Musket,0.89,1.21,1.76,2.08,3.99
34206604,Magical Scientist,Effect Monster,"Pay 1000 Life Points to Special Summon 1 level 6 or lower Fusion Monster from your Extra Deck in face-up Attack or Defense Position. That Fusion Monster cannot attack your opponent's Life Points directly, and is returned to your Extra Deck at the end of the turn.",Spellcaster,,0.43,0.44,4.5,1.0,0.49
11827244,Magicalized Fusion,Spell Card,"Fusion Summon 1 Spellcaster Fusion Monster from your Extra Deck, by banishing Fusion Materials listed on it from your field or GY. You can only activate 1 ""Magicalized Fusion"" per turn.",Normal,,2.47,1.84,4.94,5.79,2.99
